loan_applicant_id,age,education,years_with_current_employer,years_at_current_address,household_income,debt_to_income_ratio,credit_card_debt,other_debt,y
27360,47,illiterate,2,15,88,5.332325935,0.097313662,4.595133161,0
862,32,high.school,2,12,419,13.24796171,39.03652526,16.4724343,1
34127,29,basic,18,11,227,16.80848376,3.856022088,34.29923606,0
12128,34,high.school,26,21,16,9.232818171,0.565807736,0.911443171,0
7894,32,basic,4,14,233,3.283635061,2.558728138,5.092141554,0
19978,55,professional.course,22,31,125,3.109082083,0.621168824,3.265183781,0
25562,23,university.degree,6,12,210,22.19320619,28.98037794,17.62535505,0
4196,33,high.school,29,14,67,31.98437373,2.128621902,19.3009085,1
1908,31,basic,18,22,31,30.94542384,5.60128478,3.991796611,1
20708,56,high.school,22,19,67,4.830114559,1.499631357,1.736545397,0
23253,42,university.degree,9,13,236,10.53578743,10.31205236,14.55240598,0
18493,55,illiterate,27,1,97,8.567170426,2.81054353,5.499611783,0
37769,51,illiterate,12,17,47,5.041522238,1.62542972,0.744085732,0
24565,47,professional.course,27,26,119,3.885739738,1.85747748,2.766552808,0
8249,47,high.school,9,28,112,25.05236667,14.95428475,13.10436592,0
21984,39,basic,10,3,159,17.82222676,12.15272728,16.18461327,0
7949,24,high.school,24,15,186,7.8896365,7.480488959,7.194234931,0
31215,46,university.degree,15,7,24,24.38269222,3.114270488,2.737575644,0
291,53,basic,16,18,155,9.225292564,12.41803111,1.881172361,1
28627,37,basic,26,9,47,21.5989704,1.314348849,8.837167237,0
23321,29,basic,16,0,183,6.010178175,0.225830769,10.77279529,0
4950,39,basic,3,26,73,22.01489366,1.042649804,15.02822256,0
14734,24,high.school,4,19,27,15.49246186,0.823298098,3.359666604,0
1968,22,university.degree,22,0,359,3.856715766,4.538746805,9.306862794,1
26608,32,basic,19,12,50,11.32801348,1.205908902,4.458097839,0
17408,40,professional.course,18,16,68,14.55368012,1.435324055,8.461178429,0
8064,41,professional.course,16,18,26,22.2286786,3.668243476,2.111212961,0
7749,44,high.school,7,16,200,20.48323848,27.54548831,13.42098864,0
16786,28,university.degree,27,4,212,2.606582941,2.004337088,3.521618747,0
31733,22,high.school,19,8,86,20.22971449,10.15167334,7.245881126,0
26051,45,high.school,5,14,121,2.305009217,0.454606052,2.3344551,0
34994,28,illiterate,6,5,122,11.85830093,6.72743346,7.739693671,0
8622,43,basic,27,30,124,13.10928487,7.199243223,9.05627002,0
6359,35,illiterate,20,15,137,27.68236866,2.485669909,35.43917516,0
4727,34,professional.course,18,11,83,7.628632452,2.080247478,4.251517457,0
39209,47,illiterate,9,0,61,15.19952901,6.213197094,3.058515601,0
28953,26,illiterate,14,31,238,15.48094038,19.02735477,17.81728335,0
34594,48,university.degree,3,7,49,2.928437986,0.0565097,1.378424913,0
37308,20,basic,23,7,145,8.439784233,1.93681633,10.30087081,0
30936,50,university.degree,1,0,180,15.01423138,16.98175941,10.04385708,0
2786,52,high.school,3,20,142,5.912476554,5.393362676,3.002354031,1
21376,48,university.degree,13,19,18,23.20807249,2.072904764,2.104548283,0
16197,50,basic,6,2,149,1.101586325,0.988741776,0.652621848,0
10130,28,university.degree,27,28,225,22.77853923,11.24648705,40.00522621,0
8991,31,high.school,1,24,128,19.61091642,6.714733961,18.38723906,0
40905,41,illiterate,0,27,19,25.94650085,1.755013251,3.17482191,0
2400,55,basic,7,12,125,32.05489843,11.50589945,28.56272359,1
34486,28,high.school,27,26,88,23.23969085,13.59962827,6.851299679,0
9007,24,basic,26,26,173,10.29634501,0.658307358,17.15436952,0
20907,43,basic,7,7,79,3.105808026,0.581828776,1.871759565,0
25246,45,high.school,1,3,141,6.471934405,1.971352234,7.154075277,0
31340,28,high.school,3,14,37,29.4689236,5.788667562,5.114834169,0
12586,22,basic,15,1,184,24.92995858,26.76124007,19.10988372,0
18426,55,university.degree,24,17,231,6.361784489,1.321738642,13.37398353,0
28305,44,illiterate,19,8,198,9.470120455,10.63960635,8.111232155,0
16506,46,high.school,21,2,96,24.43633739,10.39110146,13.06778244,0
20248,31,university.degree,16,8,227,28.2369975,37.20535199,26.89263233,0
19923,56,illiterate,5,19,235,3.034267407,4.395149623,2.735378783,0
25432,44,illiterate,13,26,210,5.312381507,7.825450904,3.330550261,0
31616,34,high.school,2,18,91,27.22908566,14.80243273,9.97603522,0
30673,23,university.degree,24,31,195,3.187089149,3.275302564,2.939521276,0
11112,52,professional.course,24,30,85,3.401615432,2.20985869,0.681514426,0
29353,31,professional.course,2,9,234,15.01277703,7.055316532,28.07458171,0
8902,42,basic,7,1,143,18.80851644,7.275551479,19.62062703,0
25165,33,university.degree,20,20,19,21.17362864,1.934683936,2.088305506,0
6861,26,university.degree,7,15,190,19.04529385,1.48860741,34.69745091,0
8409,31,professional.course,1,18,73,30.2871682,2.324905273,19.78472751,0
504,41,professional.course,15,26,415,38.1514595,9.734299723,148.5942572,1
597,53,basic,4,23,399,13.94260541,40.2912274,15.3397682,1
37128,36,high.school,8,28,197,21.94314756,2.586153206,40.64184749,0
30110,44,university.degree,19,15,15,1.109189318,0.055059857,0.111318541,0
8845,25,basic,24,20,130,0.793987336,0.39622513,0.635958407,0
20771,48,basic,26,12,148,10.32692389,9.299397715,5.984449641,0
19099,25,basic,13,20,219,28.27621474,17.07460332,44.85030695,0
24823,49,university.degree,27,23,48,5.345057026,1.165924035,1.399703338,0
30122,26,university.degree,24,7,167,17.45087502,0.997885361,28.14507592,0
9965,49,illiterate,4,28,234,21.849541,2.757874345,48.37005159,0
6160,36,illiterate,17,10,85,1.988236728,0.299716691,1.390284527,0
39015,40,basic,4,8,202,20.48811188,19.29819991,22.08778609,0
8338,20,basic,19,29,131,28.80813273,24.99998034,12.73867354,0
13509,34,professional.course,20,13,100,19.49912705,8.960581858,10.53854519,0
38712,27,high.school,8,10,18,12.53366119,1.155286597,1.100772417,0
20354,54,illiterate,12,13,223,14.88727645,15.41821095,17.78041553,0
29066,48,basic,10,11,203,25.7747661,12.64270555,39.68006963,0
13183,51,basic,24,9,55,19.86984442,1.441145661,9.487268769,0
32434,43,university.degree,3,14,105,5.754175082,2.70469723,3.337186606,0
18609,55,professional.course,15,15,220,20.97379736,20.82800511,25.31434909,0
6237,42,university.degree,6,25,114,25.78872047,10.089536,19.30960533,0
17599,41,illiterate,27,31,123,12.08281719,3.251109642,11.6107555,0
34553,47,professional.course,25,22,205,11.90362841,4.919631042,19.4828072,0
4874,35,high.school,10,21,235,19.80316333,26.51883368,20.01860014,0
31729,22,basic,21,15,66,14.19916968,3.154886447,6.216565541,0
24657,32,high.school,17,23,146,24.05382275,10.73091595,24.38766527,0
6241,34,professional.course,0,8,119,17.01053118,9.6165733,10.6259588,0
37919,46,university.degree,10,22,167,21.6805489,27.20237244,9.004144213,0
34892,55,professional.course,2,4,37,14.73271177,3.902339422,1.548763933,0
3362,29,high.school,29,14,263,17.32743494,17.18646577,28.38468813,1
34,46,high.school,21,2,225,39.82004848,76.30981691,13.28529217,1
15187,36,illiterate,10,12,231,14.47176012,16.78061021,16.64915567,0
18975,36,high.school,9,24,218,10.63436432,6.670702413,16.5122118,0
10790,23,basic,16,22,150,18.40984143,10.73607332,16.87868883,0
5198,40,university.degree,13,20,80,25.76862218,4.072546037,16.54235171,0
37916,34,professional.course,2,2,139,13.26766963,4.868937757,13.57312303,0
19943,45,professional.course,21,1,16,29.15924238,0.213159269,4.452319512,0
26517,38,high.school,16,12,66,12.16836182,0.664248617,7.366870185,0
2939,26,illiterate,29,15,202,5.499164559,5.387012705,5.721299703,1
6816,47,high.school,19,11,229,10.51742607,10.78778087,13.29712482,0
33943,31,basic,19,23,61,24.66209773,6.033187463,9.010692152,0
21223,23,high.school,13,21,82,12.45839557,5.336166346,4.879718025,0
33112,44,university.degree,25,28,50,1.790498539,0.310651565,0.584597705,0
18320,46,high.school,7,6,180,25.92168872,34.67460828,11.98443141,0
16056,54,professional.course,10,10,133,19.36245594,1.961484479,23.79058193,0
39457,38,illiterate,25,25,193,25.3853706,30.39208468,18.60168057,0
2888,34,high.school,10,9,237,21.04312559,11.55064005,38.32156761,1
2621,33,basic,28,14,372,23.39793298,37.50324774,49.53706294,1
612,31,illiterate,17,20,209,7.822387034,9.276422162,7.072366739,1
9773,23,illiterate,7,28,105,27.9784071,12.45930833,16.91801913,0
11665,21,professional.course,25,3,209,16.42287164,13.93235661,20.39144512,0
40254,50,basic,13,4,66,6.779756067,1.130954343,3.343684661,0
2224,46,university.degree,21,27,79,4.079177595,2.198325038,1.024225262,1
10824,34,professional.course,14,7,76,17.16259629,2.520596303,10.52297688,0
10751,44,high.school,13,3,181,26.69456332,4.667708082,43.64945153,0
7095,42,basic,10,14,237,16.96712406,5.796823739,34.41526029,0
13555,54,high.school,8,16,58,8.918188953,0.120579639,5.051969954,0
26464,39,high.school,20,21,104,9.928359239,5.033210858,5.292282751,0
20774,42,illiterate,26,25,192,16.10549803,2.166746728,28.75580948,0
10317,49,professional.course,13,27,216,28.17716854,14.24516472,46.61751932,0
24737,45,high.school,10,28,77,20.01170168,7.532393921,7.87661637,0
40077,45,professional.course,17,26,189,12.85734686,9.552679976,14.7477056,0
15176,49,high.school,10,0,174,14.35719747,2.690384938,22.29113866,0
30152,39,professional.course,21,25,59,20.87170101,3.64681995,8.667483647,0
18500,33,high.school,18,3,120,9.362137206,4.606909062,6.627655585,0
21840,36,basic,27,11,16,18.72484828,0.829314345,2.166661381,0
28116,31,basic,23,0,173,3.450766744,3.158639199,2.811187268,0
22977,36,professional.course,19,26,159,28.73537099,22.48637458,23.20286529,0
41078,42,basic,7,1,160,27.38845722,21.9913972,21.83013435,0
4618,40,university.degree,17,14,432,18.42872824,15.795842,63.81626402,1
5542,42,professional.course,10,27,39,6.872755859,0.573414651,2.106960134,0
13038,51,professional.course,2,4,85,23.42562091,3.869515822,16.04226195,0
36529,36,high.school,11,3,26,21.96716673,1.215960872,4.495502477,0
13018,24,illiterate,17,20,58,7.276012905,1.156348446,3.063739039,0
32100,44,university.degree,24,14,115,15.20501925,5.657382162,11.82838998,0
1062,51,professional.course,22,9,299,17.84638236,34.30116856,19.05951469,1
40528,33,professional.course,18,26,27,30.0308249,0.42253352,7.685789203,0
38902,22,basic,25,27,86,8.89989121,2.453680076,5.200226365,0
40255,27,professional.course,1,25,123,25.6486586,5.441073579,26.1067765,0
565,27,high.school,2,1,237,30.10934616,7.68600986,63.67314053,1
37660,29,basic,20,16,44,4.840072131,0.520548433,1.609083305,0
1338,35,illiterate,14,0,76,22.13290011,2.60246084,14.21854324,1
21391,41,high.school,27,17,158,28.56936153,31.9010376,13.23855361,0
20333,38,high.school,6,14,34,6.583387933,0.933993128,1.304358769,0
35841,46,university.degree,7,30,81,20.90395183,12.90517315,4.027027829,0
37977,26,professional.course,17,14,91,1.134552761,0.614080965,0.418362047,0
39201,21,professional.course,17,4,76,20.95497984,0.521714163,15.40407052,0
19690,39,university.degree,14,25,151,16.73400207,7.603332102,17.66501103,0
34098,25,high.school,2,29,62,0.701155069,0.064745809,0.369970334,0
32226,44,basic,13,23,226,26.57782725,13.81250942,46.25338016,0
33054,21,high.school,19,11,39,6.717604694,1.813600786,0.806265045,0
25082,50,university.degree,26,27,128,22.00073279,10.07532797,18.08561,0
11955,42,high.school,16,11,18,6.882417228,0.474443499,0.764391602,0
33446,55,professional.course,8,30,127,5.510432375,3.798674813,3.199574304,0
37172,31,university.degree,7,9,42,25.59765491,5.473473859,5.277541202,0
27545,38,university.degree,23,18,38,16.24618741,1.706603237,4.466947979,0
35385,49,illiterate,12,27,66,3.733007324,1.448599405,1.015185429,0
4551,50,university.degree,14,28,383,30.83788928,49.60522165,68.5038943,1
3155,46,high.school,16,14,303,14.81226936,36.32322699,8.557949157,1
1286,54,professional.course,29,17,61,13.26899689,3.719815685,4.374272417,1
15164,56,professional.course,12,26,182,19.96766145,7.884179882,28.45696397,0
32023,24,high.school,12,25,192,1.764863693,2.48557455,0.90296374,0
22343,25,professional.course,16,12,88,17.40963979,2.070524354,13.24995866,0
23329,28,university.degree,0,18,111,4.841177915,2.631001434,2.742706052,0
11246,55,illiterate,16,25,116,11.36226638,3.732839315,9.447389691,0
10349,32,high.school,16,27,57,16.79611525,5.690900825,3.882884867,0
28661,46,professional.course,4,8,43,21.15595531,2.079496161,7.017564621,0
11841,29,basic,19,1,67,17.67819794,2.869405553,8.974987068,0
6509,55,professional.course,15,28,217,28.36376112,46.45650581,15.09285582,0
29865,22,university.degree,6,5,95,6.500803573,0.899043351,5.276720043,0
37154,28,high.school,13,28,239,17.16839025,11.37982887,29.65262382,0
15445,35,university.degree,17,22,210,11.88959171,11.46556797,13.50257463,0
21022,21,basic,14,23,193,7.133754252,6.948712077,6.819433629,0
40261,48,illiterate,15,27,124,17.28359526,4.378402793,17.05325533,0
33052,30,high.school,14,3,72,25.5328359,11.8557907,6.527851143,0
3887,48,university.degree,4,23,180,37.30991314,50.50558567,16.65225799,1
35429,37,basic,21,27,58,4.807578889,0.506432644,2.281963112,0
13632,33,university.degree,27,4,223,29.15516005,24.128843,40.88716392,0
28042,36,professional.course,10,6,89,4.78538601,0.224179045,4.034814504,0
13925,26,basic,4,9,173,29.69234955,20.26333299,31.10443173,0
40575,54,university.degree,24,8,132,25.08081438,25.22150101,7.885173973,0
10086,26,professional.course,25,11,69,18.12831483,5.129196442,7.379340788,0
12565,47,university.degree,10,19,230,22.03689647,22.17411074,28.51075115,0
63,40,professional.course,2,5,216,25.94727049,30.01997414,26.02613012,1
29947,56,university.degree,0,30,39,21.43598541,6.025557627,2.334476684,0
15953,22,university.degree,25,11,78,14.93008932,8.376280229,3.269189441,0
4239,23,illiterate,8,0,301,34.58584129,37.15231963,66.95106266,1
31016,28,university.degree,6,10,200,27.29985716,34.13689947,20.46281485,0
13294,36,illiterate,10,22,141,28.78117429,14.96448961,25.61696614,0
14939,43,basic,26,2,52,17.7743162,6.111919397,3.13072503,0
12534,49,illiterate,24,31,123,20.54321084,9.399154392,15.86899494,0
3619,31,basic,1,15,219,29.04894522,19.71355496,43.90363507,1
15470,40,basic,20,23,34,28.68553452,4.414905818,5.33817592,0
9796,36,basic,7,28,32,16.20977592,2.891613582,2.295514711,0
39018,36,illiterate,5,4,103,27.1881367,11.24339393,16.76038687,0
31644,37,basic,24,11,95,14.26570231,4.29492278,9.257494411,0
4855,51,basic,10,31,214,21.79883479,25.22244638,21.42706007,0
33702,46,high.school,0,14,157,8.621478485,8.829354803,4.706366417,0
29531,55,professional.course,25,15,95,29.45368785,1.751934386,26.22906907,0
31694,29,university.degree,19,14,131,15.36090315,12.58364552,7.539137611,0
8533,52,university.degree,6,16,193,7.632996074,5.569088555,9.162593869,0
6854,56,basic,3,7,211,19.20520606,1.961824629,38.56116015,0
15451,36,university.degree,16,1,218,4.711977372,3.533894523,6.738216149,0
20179,22,illiterate,20,6,192,28.34531825,1.18809031,53.23492073,0
12922,33,basic,20,19,199,6.441020204,8.930366389,3.887263818,0
6579,28,basic,2,3,19,22.59003389,2.445755142,1.846351298,0
21914,39,professional.course,14,31,165,16.90624169,4.064503093,23.83079569,0
7828,27,university.degree,26,28,119,23.37147494,4.784483386,23.02757179,0
22296,26,illiterate,13,25,183,18.33312204,3.972728287,29.57688505,0
31529,44,high.school,24,9,234,17.7825885,5.053389562,36.55786754,0
16815,37,university.degree,11,12,36,6.846555293,0.856932491,1.607827415,0
40305,39,basic,24,5,101,13.61819973,0.656016264,13.09836546,0
35279,28,illiterate,8,4,81,21.23509645,2.126650966,15.07377715,0
17202,34,illiterate,13,12,74,10.44654452,1.595880147,6.134562797,0
27433,31,basic,9,5,76,17.2579317,9.773318959,3.342709132,0
9974,51,professional.course,12,22,17,21.17669308,1.734042592,1.865995232,0
28085,52,high.school,16,26,178,14.71084682,19.92950421,6.255803134,0
7558,53,basic,21,29,193,6.243815918,1.603544695,10.44702003,0
9721,39,university.degree,3,29,104,12.58503571,5.787470196,7.300966943,0
14849,43,professional.course,20,12,195,12.99120116,8.667998798,16.66484346,0
31659,37,university.degree,19,0,109,24.59024321,17.4221461,9.381219003,0
29882,36,university.degree,9,24,170,11.61845364,3.542412438,16.20895875,0
11497,48,professional.course,25,5,17,24.21794686,0.870744565,3.246306401,0
36589,32,university.degree,5,3,209,24.9536883,2.183774393,49.96943414,0
22998,45,university.degree,1,1,107,23.60233997,5.845058161,19.4094456,0
40974,39,professional.course,21,20,100,25.99810181,19.00942669,6.988675113,0
34730,30,illiterate,24,15,100,16.62591942,3.701542004,12.92437741,0
14685,56,university.degree,21,0,30,2.757247243,0.501579522,0.325594651,0
15525,23,high.school,8,8,86,16.10045916,0.614285904,13.23210897,0
24664,49,professional.course,20,29,186,3.485996465,2.782488115,3.70146531,0
33004,26,professional.course,4,23,184,22.83326074,20.83311243,21.18008732,0
21843,50,basic,5,13,81,10.52428566,0.263128123,8.26154326,0
37118,22,professional.course,20,4,159,20.03546373,3.204197458,28.65218988,0
29445,49,professional.course,22,17,196,20.85842779,20.92019786,19.96232061,0
38709,48,professional.course,8,4,91,21.14167058,13.51663488,5.722285347,0
7586,25,basic,20,27,205,6.178317526,7.186606309,5.47894462,0
36648,26,basic,24,11,204,22.35980567,19.26124977,26.3527538,0
17471,53,illiterate,19,22,38,11.0792595,3.099106325,1.111012284,0
10871,24,illiterate,19,16,224,18.55394449,2.658987009,38.90184865,0
16887,20,illiterate,22,0,96,21.19344617,7.164762789,13.18094554,0
359,38,professional.course,13,5,202,20.85993214,30.73729739,11.39976554,1
10869,54,high.school,26,7,137,28.6898359,22.80295846,16.50211673,0
33784,35,high.school,16,25,70,14.17536406,1.183244893,8.73950995,0
12916,35,professional.course,23,1,97,16.89781504,4.936743856,11.45413673,0
15764,38,professional.course,11,11,229,23.78617477,7.514358903,46.95598131,0
5074,31,university.degree,7,26,23,22.53291074,3.335354053,1.847215417,0
12472,34,professional.course,13,17,125,20.29905842,17.18630736,8.187515664,0
14519,44,illiterate,17,12,95,29.68076223,10.38701604,17.80970808,0
16546,44,professional.course,23,26,237,26.94299595,32.07543307,31.77946732,0
11804,28,professional.course,2,1,235,29.7578062,5.472951624,64.45789295,0
29045,50,basic,9,29,37,17.74702112,1.809043754,4.757354062,0
11989,32,university.degree,3,28,201,21.51938493,6.725198939,36.52876476,0
19212,52,basic,17,21,213,15.72348954,1.286385268,32.20464746,0
14266,54,high.school,12,18,200,27.22004918,25.32226147,29.11783689,0
10905,33,high.school,26,30,66,11.43128183,5.342997045,2.201648965,0
11132,41,illiterate,18,1,194,14.64298211,5.133036949,23.27434834,0
36882,41,high.school,14,1,54,11.02784957,3.736918771,2.218119997,0
36901,36,illiterate,2,14,112,17.12573105,13.48096771,5.699851069,0
8918,43,basic,12,18,133,16.40042276,10.95875433,10.85380794,0
11290,22,illiterate,5,14,118,7.61776572,1.57207284,7.41689071,0
34977,21,high.school,3,16,134,9.798332938,8.12046175,5.009304387,0
8959,42,professional.course,22,15,36,21.52564014,1.674333204,6.074897244,0
3038,39,professional.course,1,15,107,18.82419226,6.290957874,13.85092785,1
25826,45,illiterate,10,7,222,24.74371251,8.285715897,46.64532588,0
22745,23,illiterate,19,1,93,9.101462872,5.430598589,3.033761883,0
23975,45,university.degree,26,19,23,5.061744647,0.538273206,0.625928062,0
13692,44,illiterate,22,16,200,13.74605413,17.04082603,10.45128223,0
16666,39,illiterate,7,25,223,3.666452243,1.285050794,6.891137707,0
22956,28,professional.course,15,17,28,26.25834697,2.677562069,4.674775083,0
1178,54,illiterate,13,20,249,12.81637609,6.430492326,25.48228413,1
2610,24,basic,0,0,138,4.408647053,3.240515992,2.843416942,1
8094,28,illiterate,16,11,74,0.439789498,0.21762341,0.107820819,0
13503,38,illiterate,10,19,173,13.17330619,10.99557875,11.79424097,0
9141,26,high.school,24,26,240,16.35295395,26.24393997,13.0031495,0
7358,32,high.school,14,9,117,28.39160846,12.12670714,21.09147476,0
5813,40,illiterate,14,25,56,3.662088854,0.830464072,1.220305686,0
9152,49,basic,15,7,62,11.08446614,1.638235674,5.234133333,0
5020,40,high.school,26,4,96,1.806123017,0.658830751,1.075047345,0
10694,36,illiterate,22,9,192,10.10035981,0.57778687,18.81490396,0
6594,25,illiterate,8,21,160,9.197388562,1.003737327,13.71208437,0
30220,43,basic,21,16,157,15.02791433,12.36970344,11.22412206,0
17880,43,illiterate,11,18,42,29.19107668,3.589947346,8.67030486,0
13309,33,high.school,26,22,16,28.38029777,0.284241872,4.256605772,0
17494,35,university.degree,22,28,145,21.35079629,10.60844044,20.35021417,0
30398,30,professional.course,22,22,231,21.63142319,7.71570071,42.25288687,0
14878,26,university.degree,22,15,59,21.69655901,4.686097774,8.114872041,0
3071,51,illiterate,23,20,443,23.57724564,87.47177977,16.97541844,1
26532,51,high.school,3,26,182,19.57843913,12.94859528,22.68416394,0
39045,56,illiterate,11,8,240,17.873826,10.37052973,32.52665267,0
15665,56,high.school,7,26,201,17.56539206,19.76431108,15.54212696,0
22826,56,university.degree,24,13,150,16.73910341,3.803551857,21.30510326,0
2594,28,professional.course,7,13,248,28.85096641,56.10457598,15.44582071,1
5426,21,basic,19,17,43,23.85735972,3.072692251,7.185972429,0
31798,30,high.school,7,21,99,2.36886344,0.166468888,2.178705918,0
23906,51,professional.course,12,0,110,6.2060842,2.025488389,4.801204232,0
31976,41,illiterate,24,2,107,29.20065617,8.552765744,22.69193636,0
23638,26,university.degree,13,10,122,30.26883079,24.90160542,12.02636815,0
15439,32,high.school,23,1,166,2.045301147,1.782878696,1.612321209,0
16782,44,professional.course,25,1,107,20.40393316,11.42283491,10.40937357,0
24083,28,university.degree,18,16,200,4.124743104,4.356225967,3.893260241,0
4009,36,high.school,6,20,279,15.33828696,33.16979189,9.624028722,1
16246,42,university.degree,23,16,36,13.32768799,2.085288846,2.71267883,0
35184,37,professional.course,10,2,44,5.999684298,0.366892653,2.272968438,0
27303,21,illiterate,26,29,137,22.83890863,13.44058358,17.84872124,0
28973,37,high.school,11,26,89,21.55980035,12.79202675,6.396195561,0
4780,38,illiterate,5,14,66,28.91327607,3.982366408,15.1003958,0
34997,45,high.school,2,5,138,13.75109103,3.517880717,15.45862491,0
12080,50,illiterate,18,27,120,21.72254407,0.90166852,25.16538436,0
36926,52,high.school,6,14,48,17.38128039,0.648194758,7.694819829,0
27554,37,high.school,15,19,193,19.588878,26.96660029,10.83993424,0
29472,31,high.school,2,15,98,28.69408848,3.705128685,24.41507803,0
16900,38,basic,4,19,43,27.04414446,1.78425903,9.844723086,0
37621,55,high.school,19,26,206,27.99868405,31.3477386,26.32955055,0
39465,35,professional.course,1,6,210,3.793740783,1.734580619,6.232275026,0
24395,24,professional.course,6,13,54,16.97260277,2.251423889,6.913781607,0
9964,27,high.school,20,21,229,6.82240167,7.381889977,8.241409848,0
38085,32,high.school,24,28,91,16.75725092,3.456378,11.79272033,0
26977,47,illiterate,2,25,216,15.02489635,17.00476331,15.44901281,0
30594,39,high.school,27,0,233,12.16965347,2.292639962,26.06265262,0
36439,53,university.degree,6,1,80,29.80551256,17.71311585,6.131294198,0
37830,47,illiterate,22,10,85,18.2686088,5.512376586,10.01594089,0
4754,56,basic,8,2,210,10.3305817,11.73072464,9.963496932,0
36508,53,illiterate,5,28,237,16.40861036,7.931202976,30.95720357,0
7474,51,illiterate,26,1,201,3.44964161,5.09054839,1.843231247,0
26491,29,basic,6,31,93,27.14613138,11.25926004,13.98664214,0
6191,23,high.school,8,24,96,1.331010598,0.091647679,1.186122495,0
3281,43,illiterate,7,2,434,40.73307431,122.1201783,54.66136424,1
3598,50,basic,14,18,209,37.44611377,66.32334131,11.93903647,1
5771,31,basic,9,8,97,20.87194737,0.952709231,19.29307971,0
35560,31,illiterate,7,8,98,3.191855302,2.236738141,0.891280055,0
15009,25,university.degree,14,16,63,4.584399913,1.69897689,1.189195055,0
2768,47,university.degree,1,1,405,32.52490841,73.50977964,58.21609941,1
22452,48,high.school,3,29,84,12.86659156,5.242857154,5.565079757,0
27333,37,university.degree,11,6,51,16.45004591,4.467601942,3.921921472,0
40021,34,illiterate,16,4,202,13.44797818,19.3802033,7.784712632,0
7640,53,illiterate,4,1,73,17.28966237,3.984876055,8.636577472,0
3686,48,university.degree,17,19,16,39.27984134,0.890049393,5.394725221,1
28821,55,basic,12,13,50,2.046956328,0.305278821,0.718199343,0
36909,44,professional.course,22,16,156,17.56069426,13.45493608,13.93974697,0
17209,24,high.school,9,25,232,29.99139118,44.05405717,25.52597037,0
14742,41,professional.course,3,20,111,24.98747541,3.366956888,24.36914082,0
2175,22,university.degree,11,20,301,17.42001514,18.63540284,33.79884272,1
38877,27,university.degree,16,27,24,9.472764988,1.026794907,1.24666869,0
2053,32,professional.course,4,21,294,36.26112194,54.87607506,51.73162343,1
31860,50,university.degree,2,0,136,2.236911164,0.463169609,2.579029574,0
2886,32,high.school,18,20,251,16.17185997,34.59129975,6.000068783,1
15576,22,illiterate,20,16,118,28.80269766,11.28818288,22.69900036,0
20844,27,professional.course,20,10,43,22.79083841,5.25355698,4.546503537,0
7113,24,illiterate,26,22,229,23.24435067,39.54806613,13.68149691,0
19283,29,high.school,21,5,241,7.932106648,8.760441396,10.35593562,0
40440,46,professional.course,16,21,141,28.51205378,5.074994669,35.12700116,0
26036,40,illiterate,15,4,134,4.144059676,1.819992981,3.733046985,0
2882,25,basic,17,21,282,9.488045872,20.29721669,6.459072673,1
39169,56,illiterate,14,6,156,18.8276417,17.41528433,11.95583672,0
28544,55,professional.course,13,24,40,8.509263554,2.104779307,1.298926114,0
20335,51,basic,23,10,54,25.12734407,3.945926317,9.622839482,0
14489,27,university.degree,10,10,204,6.975664397,9.343099913,4.887255457,0
1896,25,university.degree,15,26,197,10.89813625,11.93118023,9.538148191,1
5889,51,professional.course,20,2,143,7.575345258,6.063265584,4.769478135,0
28844,40,illiterate,18,30,168,8.316222496,5.032784498,8.938469296,0
38029,21,university.degree,12,10,241,8.208335782,13.78708309,5.995006146,0
12794,49,high.school,13,8,117,6.958910302,6.051219699,2.090705355,0
27357,33,basic,12,30,96,23.21736217,12.05323111,10.23543658,0
8298,23,professional.course,19,7,203,21.92859158,27.58900433,16.92603657,0
5048,46,illiterate,25,20,25,8.322106423,1.189341287,0.891185319,0
620,49,high.school,6,24,305,26.43271855,27.66467829,52.95511328,1
5888,23,illiterate,4,31,18,23.96117757,2.558440789,1.754571173,0
35500,53,high.school,26,19,21,18.1653418,2.481617961,1.333103816,0
3491,31,basic,28,10,406,10.7996131,34.60518707,9.241242115,1
39432,43,university.degree,21,28,145,19.77507157,1.285651064,27.38820272,0
37520,54,university.degree,16,9,61,24.66536026,5.243473397,9.802396361,0
17542,52,illiterate,1,15,221,18.72208106,21.50049358,19.87530556,0
18656,32,university.degree,12,30,46,20.27291252,2.727184283,6.598355475,0
32398,29,university.degree,0,2,145,18.61429213,6.919865911,20.07085768,0
7156,38,illiterate,8,26,118,29.70611026,16.55641662,18.49679348,0
27479,26,illiterate,7,21,103,7.849597203,5.603162508,2.481922611,0
15329,47,high.school,11,4,171,14.90622049,12.44825054,13.04138651,0
36600,55,high.school,12,8,59,19.47258422,2.604277903,8.884546784,0
34151,22,professional.course,13,25,166,20.79815421,21.86020706,12.66472893,0
18002,39,basic,8,26,193,8.23376825,9.473737292,6.417435431,0
22326,47,professional.course,4,16,36,20.82991733,1.502203509,5.996566731,0
22069,49,illiterate,12,2,63,14.97401346,0.422941877,9.010686604,0
7333,34,high.school,27,0,183,27.60101747,26.35658765,24.15327432,0
19486,25,basic,25,5,21,1.186902306,0.14365139,0.105598095,0
19385,29,university.degree,7,2,28,19.22497561,3.038191303,2.344801868,0
21842,55,illiterate,15,20,117,21.34563737,18.32226987,6.652125844,0
9071,41,basic,11,5,67,1.112316006,0.232736517,0.512515207,0
